education_group,state_name,state_fips,bene_yes,bene_no,total_bene,bene_yes_pct,bene_yes_pct_lcl,bene_yes_pct_ucl,age_adjusted_pct,age_adjusted_pct_lcl,age_adjusted_pct_ucl
"Did not graduate High School",Alabama,1,24,64,88,21.9291302867715,12.7432708473761,31.114989726167,20.8634272965021,12.4778996902183,29.2489549027858
"Graduated High School",Alabama,1,109,208,317,33.2029033137368,26.7280205298655,39.6777860976082,36.8096776625051,20.9678460490188,52.6515092759913
"Attended College or Technical School",Alabama,1,204,230,434,46.3181078042077,40.4643061599898,52.1719094484256,45.8346233601789,30.2307111612855,61.4385355590723
"Graduated from College or Technical
School",Alabama,1,293,178,471,61.5189116392827,56.2664756368304,66.7713476417349,57.5072956536494,42.8765680961733,72.1380232111256
"Don’t know/Not sure/Missing",Alabama,1,.,.,.,.,.,.,.,.,.
"Did not graduate High School",Alaska,2,15,40,55,27.8165184297703,13.5695134737758,42.0635233857648,.,.,.
"Graduated High School",Alaska,2,104,232,336,34.5952637581757,27.8575923163053,41.3329352000461,35.7664449126185,20.9523088238428,50.5805810013941
"Attended College or Technical School",Alaska,2,183,261,444,40.8102668444466,34.9409856311653,46.6795480577278,41.4480920863003,24.1678657381333,58.7283184344674
"Graduated from College or Technical
School",Alaska,2,395,335,730,55.3365314789172,50.5270030021731,60.1460599556612,54.6896346815848,40.757551502835,68.6217178603346
"Don’t know/Not sure/Missing",Alaska,2,0,4,4,.,.,.,.,.,.
"Did not graduate High School",Arizona,4,63,113,176,31.1642433478543,21.3380764314801,40.9904102642286,.,.,.
"Graduated High School",Arizona,4,145,309,454,35.0267363818451,28.2478041432411,41.8056686204491,32.8348624002412,18.1965140134632,47.4732107870191
"Attended College or Technical School",Arizona,4,299,524,823,40.038265764759,34.8380090079213,45.2385225215968,40.9431234092557,25.1245288054579,56.7617180130535
"Graduated from College or Technical
School",Arizona,4,494,520,1014,48.1999312033432,43.4807707227681,52.9190916839182,44.3794811819528,31.3396421973242,57.4193201665814
"Don’t know/Not sure/Missing",Arizona,4,0,8,8,.,.,.,.,.,.
"Did not graduate High School",Arkansas,5,16,48,64,27.7340406919095,13.573327108803,41.894754275016,.,.,.
"Graduated High School",Arkansas,5,108,251,359,34.3635216415706,28.0998274540751,40.6272158290662,34.9776010626863,18.428919765336,51.5262823600366
"Attended College or Technical School",Arkansas,5,147,219,366,37.6805002741277,31.7097218220093,43.6512787262461,36.1195900249986,21.2435256844196,50.9956543655775
"Graduated from College or Technical
School",Arkansas,5,240,254,494,47.565022623038,42.1851147776519,52.9449304684242,52.6830596682451,38.2592986481142,67.1068206883759
"Don’t know/Not sure/Missing",Arkansas,5,2,1,3,86.6455028240945,57.6657123161951,100,.,.,.
"Did not graduate High School",California,6,70,131,201,33.4932617604623,25.4471016375434,41.5394218833812,.,.,.
"Graduated High School",California,6,148,276,424,32.8922126089766,26.8932259045195,38.8911993134338,35.7902197670705,23.5403903365898,48.0400491975512
"Attended College or Technical School",California,6,305,366,671,45.5161218792343,40.4422008242604,50.5900429342082,40.7439625751889,27.4921767172235,53.9957484331543
"Graduated from College or Technical
School",California,6,828,652,1480,53.0241413343966,49.3142454215569,56.7340372472363,53.3338680645361,43.5608559177603,63.1068802113119
"Don’t know/Not sure/Missing",California,6,3,2,5,.,.,.,.,.,.
"Did not graduate High School",Colorado,8,45,108,153,33.1825075470294,23.8660733474813,42.4989417465775,37.4124768411561,22.8134352601897,52.0115184221225
"Graduated High School",Colorado,8,158,292,450,37.4087779089354,33.0022094292749,41.8153463885958,35.0821016619707,22.5273233946311,47.6368799293102
"Attended College or Technical School",Colorado,8,309,357,666,45.8727798662643,41.5026683249547,50.2428914075739,47.3779065478851,35.863542543983,58.8922705517873
"Graduated from College or Technical
School",Colorado,8,882,654,1536,57.1470284344183,54.2239880888916,60.070068779945,55.0765319332688,44.9098378760664,65.2432259904713
"Don’t know/Not sure/Missing",Colorado,8,2,4,6,.,.,.,.,.,.
"Did not graduate High School",Connecticut,9,49,89,138,31.6402339023244,22.6553235438622,40.6251442607865,.,.,.
"Graduated High School",Connecticut,9,187,270,457,42.1921153219412,35.5864018480537,48.7978287958287,44.963033015021,27.1787325015199,62.7473335285222
"Attended College or Technical School",Connecticut,9,340,284,624,53.0596802906102,47.7052298677452,58.4141307134752,51.973469253976,36.9310209162152,67.0159175917368
"Graduated from College or Technical
School",Connecticut,9,947,544,1491,62.6812596422703,59.2462676117156,66.1162516728251,61.9048712975109,52.3434632740792,71.4662793209426
"Don’t know/Not sure/Missing",Connecticut,9,2,8,10,.,.,.,.,.,.
"Did not graduate High School",Delaware,10,18,68,86,24.1226214779954,10.1435284120761,38.1017145439148,.,.,.
"Graduated High School",Delaware,10,107,159,266,40.6528237592804,32.7498591247928,48.5557883937679,43.2527736786235,23.3212033008278,63.1843440564191
"Attended College or Technical School",Delaware,10,142,137,279,45.6256614028937,37.818840327894,53.4324824778934,46.3360052537788,28.4605953076211,64.2114151999364
"Graduated from College or Technical
School",Delaware,10,280,196,476,58.4530141514851,51.8433058771745,65.0627224257957,53.7211852344966,35.1927927446357,72.2495777243576
"Don’t know/Not sure/Missing",Delaware,10,2,2,4,.,.,.,.,.,.
"Did not graduate High School","District of
Columbia",11,6,19,25,.,.,.,.,.,.
"Graduated High School","District of
Columbia",11,46,81,127,34.1889518699317,23.5799689792611,44.7979347606022,.,.,.
"Attended College or Technical School","District of
Columbia",11,61,66,127,45.4233120902691,34.9346289545408,55.9119952259975,53.8909933557293,31.5211254687358,76.2608612427227
"Graduated from College or Technical
School","District of
Columbia",11,422,280,702,56.9846063812324,52.3289570458777,61.6402557165871,54.7371202183163,39.185664041226,70.2885763954066
"Don’t know/Not sure/Missing","District of
Columbia",11,3,1,4,.,.,.,.,.,.
"Did not graduate High School",Florida,12,43,126,169,21.8001513530442,9.15624688338942,34.4440558226991,17.1948472325639,13.5975520359874,20.7921424291403
"Graduated High School",Florida,12,257,453,710,31.5304727627082,24.903847439856,38.1570980855604,29.4513645831964,17.3704135018321,41.5323156645606
"Attended College or Technical School",Florida,12,424,550,974,43.5766554406197,37.3094650258047,49.8438458554347,46.7766661162186,33.6911527889701,59.8621794434671
"Graduated from College or Technical
School",Florida,12,751,588,1339,59.6822536398043,55.0516127071468,64.3128945724619,54.8714378273071,45.4817679637856,64.2611076908286
"Don’t know/Not sure/Missing",Florida,12,2,2,4,92.8155365363559,49.5700263069676,100,.,.,.
"Did not graduate High School",Georgia,13,38,120,158,28.500711506473,19.2692087818206,37.7322142311254,32.9789346973096,21.3638550423917,44.5940143522275
"Graduated High School",Georgia,13,188,282,470,41.8874981621605,35.6843307262397,48.0906655980813,40.2082098468872,28.9298854154877,51.4865342782868
"Attended College or Technical School",Georgia,13,316,408,724,45.4518627408393,40.4648116939142,50.4389137877644,45.4081112629606,34.5148279946709,56.3013945312503
"Graduated from College or Technical
School",Georgia,13,611,440,1051,57.4962914366042,53.3431818977612,61.6494009754473,56.7437704083861,46.6768381213385,66.8107026954338
"Don’t know/Not sure/Missing",Georgia,13,4,2,6,.,.,.,.,.,.
"Did not graduate High School",Hawaii,15,15,35,50,25.1016325881282,11.7281925605096,38.4750726157468,.,.,.
"Graduated High School",Hawaii,15,168,325,493,36.5857653932738,31.1788279789059,41.9927028076417,39.5406985669142,21.8446402034054,57.2367569304229
"Attended College or Technical School",Hawaii,15,264,345,609,44.0235550530674,38.8156789186669,49.231431187468,41.9026720300053,27.3012185561002,56.5041255039104
"Graduated from College or Technical
School",Hawaii,15,531,476,1007,52.9922451299584,48.8984114153918,57.0860788445251,51.2128355792794,36.5803435628806,65.8453275956782
"Don’t know/Not sure/Missing",Hawaii,15,1,1,2,.,.,.,.,.,.
"Did not graduate High School",Idaho,16,15,93,108,12.9353189765006,5.70273966348343,20.1678982895178,.,.,.
"Graduated High School",Idaho,16,133,280,413,31.7746363908345,26.4664784436632,37.0827943380057,31.4323640020079,17.9353658906062,44.9293621134096
"Attended College or Technical School",Idaho,16,279,352,631,43.2654214945613,38.6735501518431,47.8572928372795,42.1063093314462,29.6238962555461,54.5887224073464
"Graduated from College or Technical
School",Idaho,16,377,323,700,52.4666040760753,48.14150533729,56.7917028148605,50.7740749830544,36.3021816142093,65.2459683518994
"Don’t know/Not sure/Missing",Idaho,16,0,6,6,.,.,.,.,.,.
"Did not graduate High School",Illinois,17,37,69,106,32.3334273277643,20.603569901272,44.0632847542567,.,.,.
"Graduated High School",Illinois,17,67,166,233,26.3648529684929,19.2102781739797,33.519427763006,.,.,.
"Attended College or Technical School",Illinois,17,139,176,315,45.2432327284356,38.2194240393647,52.2670414175064,44.4563255469824,22.4048419741015,66.5078091198633
"Graduated from College or Technical
School",Illinois,17,330,286,616,51.0801485678056,46.3887599979745,55.7715371376368,46.975247836981,30.9452411647264,63.0052545092357
"Don’t know/Not sure/Missing",Illinois,17,.,.,.,.,.,.,.,.,.
"Did not graduate High School",Indiana,18,43,112,155,28.4272530854061,20.4629351282873,36.391571042525,27.3586208642515,13.1693168364942,41.5479248920088
"Graduated High School",Indiana,18,247,429,676,34.9818652702082,30.8449254916881,39.1188050487284,33.8808865350926,22.5216206839801,45.2401523862052
"Attended College or Technical School",Indiana,18,365,408,773,46.6774386216728,42.6496464137405,50.705230829605,45.3672086611289,34.6945433502625,56.0398739719953
"Graduated from College or Technical
School",Indiana,18,650,507,1157,55.3974641848571,52.0608098473203,58.7341185223938,50.586282617912,40.2403334652156,60.9322317706084
"Don’t know/Not sure/Missing",Indiana,18,2,2,4,.,.,.,.,.,.
"Did not graduate High School",Iowa,19,69,127,196,30.1887330073222,22.4179959905465,37.9594700240978,28.4535625836145,14.7581192943256,42.1490058729034
"Graduated High School",Iowa,19,176,349,525,33.6222069656985,28.6954248526181,38.5489890787789,31.4727524588086,19.0857320572643,43.8597728603529
"Attended College or Technical School",Iowa,19,321,388,709,47.5757788288251,42.9419651173464,52.2095925403039,46.6256740609379,33.1137327747623,60.1376153471135
"Graduated from College or Technical
School",Iowa,19,523,408,931,58.5085694089565,54.6300720339429,62.3870667839701,55.2400608587501,41.99580429887,68.4843174186302
"Don’t know/Not sure/Missing",Iowa,19,1,2,3,.,.,.,.,.,.
"Did not graduate High School",Kansas,20,21,68,89,21.430273089783,12.343558621145,30.516987558421,24.7654259248569,11.1826950550353,38.3481567946786
"Graduated High School",Kansas,20,200,377,577,35.2924402416612,30.3052875810041,40.2795929023183,35.6439298069403,22.919615193358,48.3682444205226
"Attended College or Technical School",Kansas,20,364,509,873,42.8193296800797,38.5250656919776,47.1135936681818,42.4099680912637,30.1998172539185,54.6201189286089
"Graduated from College or Technical
School",Kansas,20,734,561,1295,59.0121567683335,55.6341835191707,62.3901300174964,53.7909090217931,43.6382185536713,63.9435994899149
"Don’t know/Not sure/Missing",Kansas,20,3,2,5,.,.,.,.,.,.
"Did not graduate High School",Kentucky,21,25,64,89,22.4622732551866,10.9539781865971,33.970568323776,.,.,.
"Graduated High School",Kentucky,21,108,221,329,35.0338904253314,27.7351723414218,42.332608509241,34.6292591035688,17.4933056719354,51.7652125352023
"Attended College or Technical School",Kentucky,21,155,203,358,44.7922903972765,37.9109744817228,51.6736063128302,42.2612281040314,26.7117761480634,57.8106800599993
"Graduated from College or Technical
School",Kentucky,21,262,187,449,57.8283650497921,51.9319992021702,63.724730897414,56.9884770726204,44.2916277772025,69.6853263680384
"Don’t know/Not sure/Missing",Kentucky,21,1,3,4,.,.,.,.,.,.
"Did not graduate High School",Louisiana,22,31,58,89,40.5904249415787,29.5686137791183,51.6122361040391,44.4866400507497,27.8601434543427,61.1131366471567
"Graduated High School",Louisiana,22,137,222,359,35.8234713027221,30.2605701458353,41.3863724596089,34.7430927497598,19.1093908477487,50.376794651771
"Attended College or Technical School",Louisiana,22,210,263,473,47.8598483160536,42.569237082027,53.1504595500802,46.6745952575385,36.5455347352803,56.8036557797968
"Graduated from College or Technical
School",Louisiana,22,361,237,598,61.6254312387094,56.979211000718,66.2716514767009,61.8327953391744,46.9537864818872,76.7118041964616
"Don’t know/Not sure/Missing",Louisiana,22,.,.,.,.,.,.,.,.,.
"Did not graduate High School",Maine,23,21,45,66,32.3270656160848,22.1304133469332,42.5237178852363,46.2192738172817,29.8609183475939,62.5776292869695
"Graduated High School",Maine,23,269,329,598,46.1375180057259,41.0998106695095,51.1752253419424,45.8175247770713,34.9692824064558,56.6657671476867
"Attended College or Technical School",Maine,23,423,384,807,54.472200823907,50.1271895942848,58.8172120535291,53.2892099283238,42.7149804781364,63.8634393785112
"Graduated from College or Technical
School",Maine,23,765,536,1301,61.1440074198797,57.5396046743852,64.7484101653743,60.4444989849755,49.8834018867884,71.0055960831626
"Don’t know/Not sure/Missing",Maine,23,1,5,6,.,.,.,.,.,.
"Did not graduate High School",Maryland,24,83,211,294,30.6593401675488,22.7000945578305,38.6185857772671,.,.,.
"Graduated High School",Maryland,24,349,524,873,36.9739308778983,32.0291836567547,41.9186780990419,33.7427759083144,21.1345862543812,46.3509655622475
"Attended College or Technical School",Maryland,24,472,551,1023,46.471912774833,41.8726116841719,51.0712138654941,46.4081118997213,32.4296043940518,60.3866194053909
"Graduated from College or Technical
School",Maryland,24,1373,1017,2390,56.900653757458,53.9050201859669,59.896287328949,55.1494037360633,45.3568250865152,64.9419823856115
"Don’t know/Not sure/Missing",Maryland,24,5,9,14,.,.,.,.,.,.
"Did not graduate High School",Massachusetts,25,53,129,182,26.8668762738702,19.443091436103,34.2906611116373,.,.,.
"Graduated High School",Massachusetts,25,205,266,471,41.0438634396186,35.2615278680117,46.8261990112256,38.856086988997,26.4021900001369,51.3099839778572
"Attended College or Technical School",Massachusetts,25,367,323,690,52.9929312601377,48.3264204372645,57.6594420830108,52.1931301748035,39.4927240559741,64.893536293633
"Graduated from College or Technical
School",Massachusetts,25,1129,745,1874,59.3030036981199,56.3996537076949,62.206353688545,57.746839776064,48.8867351699372,66.6069443821908
"Don’t know/Not sure/Missing",Massachusetts,25,0,5,5,.,.,.,.,.,.
"Did not graduate High School",Michigan,26,20,66,86,29.9243929302215,18.4788436464296,41.3699422140134,.,.,.
"Graduated High School",Michigan,26,211,315,526,40.135811842362,35.2003032192313,45.0713204654928,42.6674517430687,29.8910558037905,55.4438476823469
"Attended College or Technical School",Michigan,26,333,372,705,47.2533964712346,42.924113099719,51.5826798427503,45.22252277588,35.2759359867225,55.1691095650375
"Graduated from College or Technical
School",Michigan,26,733,498,1231,58.6462869266779,55.452443227265,61.8401306260908,54.4743822051108,45.9834136983366,62.965350711885
"Don’t know/Not sure/Missing",Michigan,26,1,2,3,.,.,.,.,.,.
"Did not graduate High School",Minnesota,27,39,121,160,20.1456978131384,13.2781975047181,27.0131981215587,.,.,.
"Graduated High School",Minnesota,27,225,390,615,32.0091569572756,27.6849253818523,36.3333885326989,32.1107711996114,19.8141516274345,44.4073907717883
"Attended College or Technical School",Minnesota,27,576,750,1326,42.1254311370083,38.6963160257862,45.5545462482305,40.9083273514162,31.4448907098276,50.3717639930048
"Graduated from College or Technical
School",Minnesota,27,1431,1145,2576,55.4406701877867,53.0990622183088,57.7822781572646,50.877835232259,43.4075554908104,58.3481149737075
"Don’t know/Not sure/Missing",Minnesota,27,4,5,9,60.7209225512243,17.4226247211646,100,94.0992092970835,94.0992092970835,94.0992092970835
"Did not graduate High School",Mississippi,28,18,72,90,16.5749723885069,9.00226631326727,24.1476784637466,23.3442074025157,16.8514326039011,29.8369822011303
"Graduated High School",Mississippi,28,86,222,308,30.0209539715218,23.5961490145124,36.4457589285312,26.3506022018195,14.3875099156702,38.3136944879687
"Attended College or Technical School",Mississippi,28,187,292,479,40.4078919176883,34.9795559751008,45.8362278602758,40.4935045327913,29.4567471936436,51.5302618719389
"Graduated from College or Technical
School",Mississippi,28,275,270,545,54.0383286894021,48.9970448782908,59.0796125005133,47.7929094100465,36.1371407959548,59.4486780241383
"Don’t know/Not sure/Missing",Mississippi,28,.,.,.,.,.,.,.,.,.
"Did not graduate High School",Missouri,29,25,84,109,20.7269735876733,12.4370567192855,29.0168904560611,.,.,.
"Graduated High School",Missouri,29,172,330,502,36.4816048496054,30.8174661991603,42.1457435000506,36.6635122889984,21.4585607382686,51.8684638397282
"Attended College or Technical School",Missouri,29,286,367,653,42.9729522572049,37.9579373021854,47.9879672122245,42.5324923790972,30.310814658196,54.7541700999983
"Graduated from College or Technical
School",Missouri,29,473,387,860,56.9865409915749,52.7247928283276,61.2482891548221,56.2286327781503,45.2377873003172,67.2194782559834
"Don’t know/Not sure/Missing",Missouri,29,0,3,3,.,.,.,.,.,.
"Did not graduate High School",Montana,30,22,46,68,35.2290287246718,22.1001818347972,48.3578756145465,47.207643615112,24.0873483380569,70.327938892167
"Graduated High School",Montana,30,122,214,336,37.0271316103189,31.0671471085553,42.9871161120826,38.3318163518765,22.9416757416751,53.7219569620779
"Attended College or Technical School",Montana,30,255,264,519,47.1478379511076,42.1573093845975,52.1383665176176,45.9560626076313,31.7188919723894,60.1932332428732
"Graduated from College or Technical
School",Montana,30,422,327,749,56.6292168240638,52.5213515999292,60.7370820481985,51.4978465760161,39.7110783021529,63.2846148498792
"Don’t know/Not sure/Missing",Montana,30,1,2,3,.,.,.,.,.,.
"Did not graduate High School",Nebraska,31,55,103,158,37.1666971767817,26.3954854044876,47.9379089490758,49.0825508605492,35.2061039173924,62.9589978037061
"Graduated High School",Nebraska,31,144,289,433,35.6767100251164,29.6581367389426,41.6952833112902,38.9220706028463,23.8633156897786,53.9808255159141
"Attended College or Technical School",Nebraska,31,277,365,642,43.2881415061328,38.1367768649785,48.4395061472872,43.3823940600642,31.2231316485499,55.5416564715784
"Graduated from College or Technical
School",Nebraska,31,378,354,732,52.5900460503704,47.8623446302628,57.317747470478,52.5733677172821,39.6912211903569,65.4555142442073
"Don’t know/Not sure/Missing",Nebraska,31,1,1,2,.,.,.,.,.,.
"Did not graduate High School",Nevada,32,21,59,80,29.9484580830513,17.8080636085132,42.0888525575893,.,.,.
"Graduated High School",Nevada,32,62,148,210,30.053757244981,21.5729467526632,38.5345677372988,32.0353756945889,14.4568254537185,49.6139259354593
"Attended College or Technical School",Nevada,32,93,149,242,43.9161647835081,34.7369158325454,53.0954137344707,46.4163622979648,28.2271511206209,64.6055734753086
"Graduated from College or Technical
School",Nevada,32,181,152,333,47.6025499644967,39.0868698750589,56.1182300539345,.,.,.
"Don’t know/Not sure/Missing",Nevada,32,1,2,3,.,.,.,.,.,.
"Did not graduate High School","New Hampshire",33,8,22,30,31.5167125699774,13.5275839715662,49.5058411683886,.,.,.
"Graduated High School","New Hampshire",33,123,152,275,42.4405344932595,34.9345291028299,49.9465398836892,51.7972602998567,37.5454148674694,66.049105732244
"Attended College or Technical School","New Hampshire",33,177,210,387,45.8991183886121,39.1446908288807,52.6535459483435,41.5593263736079,25.0993927164197,58.0192600307962
"Graduated from College or Technical
School","New Hampshire",33,472,302,774,59.8316252747543,55.2938923720882,64.3693581774204,59.8297782736505,48.2809426125871,71.3786139347139
"Don’t know/Not sure/Missing","New Hampshire",33,0,2,2,.,.,.,.,.,.
"Did not graduate High School","New Jersey",34,36,76,112,29.6948281998786,19.5300192701044,39.8596371296528,.,.,.
"Graduated High School","New Jersey",34,137,226,363,39.3634232164138,33.1489642769788,45.5778821558488,41.6624686116099,24.0330458259746,59.2918913972452
